City,Date,MinTemp,MaxTemp,Humidity,Pressure,WindSpeed,Condition
Mysuru,2023-02-24,15.5,21.8,32,1004.3,16.7,Sunny
Mysuru,2023-02-25,15.4,21.0,34,1000.8,16.1,Sunny
Mysuru,2023-02-26,13.2,25.9,43,1003.4,16.5,Sunny
Mysuru,2023-02-27,15.1,23.9,41,1003.5,18.3,Sunny
Mysuru,2023-02-28,15.0,20.8,26,1007.1,25.1,Sunny
Mysuru,2023-03-01,23.1,35.6,30,1007.0,6.3,Sunny
Mysuru,2023-03-02,25.0,34.5,25,1000.1,13.4,Sunny
Mysuru,2023-03-03,25.2,34.2,32,1005.7,26.5,Sunny
Mysuru,2023-03-04,24.4,33.4,25,1005.9,15.6,Sunny
Mysuru,2023-03-05,23.9,32.6,27,1005.9,9.0,Sunny
Mysuru,2023-03-06,24.1,32.9,36,1004.5,22.6,Cloudy
Mysuru,2023-03-07,22.1,34.8,30,1005.3,12.1,Sunny
Mysuru,2023-03-08,22.1,34.2,27,1008.1,9.1,Sunny
Mysuru,2023-03-09,23.3,32.5,28,1003.7,23.5,Sunny
Mysuru,2023-03-10,24.2,34.6,25,1002.7,12.9,Sunny
Mysuru,2023-03-11,28.0,35.2,33,1006.6,13.1,Sunny
Mysuru,2023-03-12,24.8,34.3,26,1004.5,21.9,Sunny
Mysuru,2023-03-13,23.7,34.5,29,1009.7,19.9,Sunny
Mysuru,2023-03-14,22.3,34.6,31,1005.6,23.6,Sunny
Mysuru,2023-03-15,22.7,29.5,33,1005.9,25.2,Sunny
Mysuru,2023-03-16,25.8,34.0,28,1008.7,21.3,Sunny
Mysuru,2023-03-17,23.8,35.2,29,1006.2,15.5,Sunny
Mysuru,2023-03-18,21.5,33.7,33,1005.4,28.6,Sunny
Mysuru,2023-03-19,24.1,35.1,42,1003.2,17.2,Windy
Mysuru,2023-03-20,26.7,36.5,30,1005.3,11.4,Sunny
Mysuru,2023-03-21,24.2,36.0,31,1008.6,18.3,Sunny
Mysuru,2023-03-22,21.4,37.2,26,1005.1,19.0,Sunny
Mysuru,2023-03-23,23.6,34.9,31,1005.3,10.3,Sunny
Mysuru,2023-03-24,24.1,35.8,33,999.0,16.1,Sunny
Mysuru,2023-03-25,24.8,34.8,34,1005.6,18.8,Windy
Mysuru,2023-03-26,24.0,34.6,50,999.9,34.3,Sunny
Mysuru,2023-03-27,23.2,34.6,25,1007.9,24.6,Sunny
Mysuru,2023-03-28,25.6,36.6,25,1003.1,14.6,Sunny
Mysuru,2023-03-29,25.1,35.8,27,1004.2,14.8,Sunny
Mysuru,2023-03-30,24.4,32.4,31,998.7,28.5,Sunny
Mysuru,2023-03-31,24.5,37.5,25,1007.8,18.5,Sunny
Mysuru,2023-04-01,22.9,34.8,52,1008.9,13.8,Cloudy
Mysuru,2023-04-02,24.3,31.7,37,1003.6,19.7,Sunny
Mysuru,2023-04-03,24.1,34.7,39,1003.7,21.6,Sunny
Mysuru,2023-04-04,20.7,36.0,36,1004.2,19.9,Sunny
Mysuru,2023-04-05,24.0,36.5,27,1005.0,16.9,Sunny
Mysuru,2023-04-06,24.9,35.8,27,1010.8,21.5,Sunny
Mysuru,2023-04-07,24.2,35.1,29,1005.9,20.8,Sunny
Mysuru,2023-04-08,21.9,33.1,28,1006.2,15.1,Sunny
Mysuru,2023-04-09,21.2,35.0,28,1007.3,19.3,Sunny
Mysuru,2023-04-10,23.6,31.9,28,1006.5,16.6,Sunny
Mysuru,2023-04-11,24.2,33.8,25,1001.7,17.2,Sunny
Mysuru,2023-04-12,24.0,36.1,27,1005.9,19.2,Sunny
Mysuru,2023-04-13,27.0,37.6,41,1017.3,5.5,Sunny
Mysuru,2023-04-14,23.6,37.2,32,1006.2,17.3,Sunny
Mysuru,2023-04-15,24.1,37.5,25,1008.3,18.5,Sunny
Mysuru,2023-04-16,22.6,32.5,27,1005.5,18.8,Sunny
Mysuru,2023-04-17,24.9,33.8,30,1002.3,19.6,Sunny
Mysuru,2023-04-18,22.2,35.6,37,1009.3,16.6,Sunny
Mysuru,2023-04-19,24.7,33.5,25,1004.7,19.8,Sunny
Mysuru,2023-04-20,24.5,36.4,35,1003.5,22.5,Sunny
Mysuru,2023-04-21,23.1,32.2,36,1005.9,19.3,Sunny
Mysuru,2023-04-22,20.4,33.5,27,1008.5,22.5,Sunny
Mysuru,2023-04-23,23.5,34.7,29,1006.3,22.8,Sunny
Mysuru,2023-04-24,26.8,34.2,32,1004.4,18.6,Sunny
Mysuru,2023-04-25,23.1,35.9,36,1002.5,17.3,Sunny
Mysuru,2023-04-26,23.0,35.3,49,1002.0,20.1,Windy
Mysuru,2023-04-27,25.2,33.0,26,1005.9,28.3,Sunny
Mysuru,2023-04-28,23.9,34.3,25,1004.3,19.9,Sunny
Mysuru,2023-04-29,23.2,35.5,25,1001.2,17.0,Sunny
Mysuru,2023-04-30,24.5,37.5,28,1004.8,16.7,Sunny
Mysuru,2023-05-01,25.0,34.8,31,1006.4,14.4,Sunny
Mysuru,2023-05-02,25.5,37.5,37,1004.0,16.2,Windy
Mysuru,2023-05-03,24.0,34.6,26,1007.5,20.1,Sunny
Mysuru,2023-05-04,25.9,35.0,31,1006.3,13.8,Sunny
Mysuru,2023-05-05,25.0,34.9,25,1006.9,17.2,Sunny
Mysuru,2023-05-06,25.3,33.5,30,1002.6,13.1,Sunny
Mysuru,2023-05-07,24.0,33.1,29,1000.7,26.6,Sunny
Mysuru,2023-05-08,27.4,36.3,39,990.0,33.7,Sunny
Mysuru,2023-05-09,24.8,32.7,35,1007.7,14.8,Sunny
Mysuru,2023-05-10,23.8,32.3,39,1000.6,17.7,Sunny
Mysuru,2023-05-11,25.1,36.3,32,1009.3,17.5,Sunny
Mysuru,2023-05-12,24.3,33.9,26,1003.9,16.2,Sunny
Mysuru,2023-05-13,22.2,35.0,29,1008.5,11.0,Sunny
Mysuru,2023-05-14,24.1,35.4,37,1000.4,20.4,Sunny
Mysuru,2023-05-15,23.4,35.0,29,1009.1,17.9,Sunny
Mysuru,2023-05-16,23.7,32.9,31,1003.9,22.5,Sunny
Mysuru,2023-05-17,24.4,33.7,25,1006.7,12.8,Sunny
Mysuru,2023-05-18,25.6,34.2,37,1005.8,16.8,Sunny
Mysuru,2023-05-19,22.4,35.0,25,1007.3,18.7,Sunny
Mysuru,2023-05-20,22.2,35.4,33,1003.5,12.4,Sunny
Mysuru,2023-05-21,25.6,35.1,70,1002.5,15.3,Rainy
Mysuru,2023-05-22,23.4,34.8,37,1002.2,15.5,Sunny
Mysuru,2023-05-23,24.3,30.0,40,1004.4,15.9,Sunny
Mysuru,2023-05-24,24.7,35.1,29,1003.4,18.5,Sunny
Mysuru,2023-05-25,22.8,35.7,25,1007.3,12.0,Sunny
Mysuru,2023-05-26,23.3,33.2,26,1006.2,15.8,Sunny
Mysuru,2023-05-27,23.3,33.3,34,1006.0,15.4,Sunny
Mysuru,2023-05-28,23.0,37.4,29,1008.3,16.2,Sunny
Mysuru,2023-05-29,23.6,35.8,25,1006.9,20.6,Sunny
Mysuru,2023-05-30,26.7,38.8,34,996.1,21.2,Sunny
Mysuru,2023-05-31,23.4,33.2,28,1004.6,19.5,Sunny
Mysuru,2023-06-01,21.1,26.7,85,1004.0,41.1,Rainy
Mysuru,2023-06-02,20.3,30.1,95,1004.8,45.5,Rainy
Mysuru,2023-06-03,20.8,30.0,76,999.7,36.6,Cloudy
Mysuru,2023-06-04,21.5,27.1,92,998.1,43.6,Rainy
Mysuru,2023-06-05,21.3,27.4,87,1000.0,40.5,Cloudy
Mysuru,2023-06-06,20.0,26.9,88,1004.7,47.6,Rainy
Mysuru,2023-06-07,20.4,28.5,88,1004.3,39.6,Cloudy
Mysuru,2023-06-08,21.5,29.6,88,1001.9,45.5,Cloudy
Mysuru,2023-06-09,21.8,27.2,86,1003.6,41.5,Rainy
Mysuru,2023-06-10,20.0,29.9,80,1009.0,45.2,Cloudy
Mysuru,2023-06-11,20.5,27.4,81,1004.7,36.7,Cloudy
Mysuru,2023-06-12,20.9,27.0,89,1007.3,42.1,Cloudy
Mysuru,2023-06-13,22.1,27.6,85,1007.5,46.2,Cloudy
Mysuru,2023-06-14,21.6,28.9,84,1000.2,36.0,Cloudy
Mysuru,2023-06-15,21.4,27.8,95,1000.5,47.7,Rainy
Mysuru,2023-06-16,22.4,25.7,89,1002.4,40.7,Rainy
Mysuru,2023-06-17,22.0,26.2,85,1002.8,41.1,Cloudy
Mysuru,2023-06-18,20.2,26.9,88,1005.7,57.7,Stormy
Mysuru,2023-06-19,20.9,28.1,76,1002.5,41.8,Cloudy
Mysuru,2023-06-20,19.3,28.2,93,1006.7,74.3,Stormy
Mysuru,2023-06-21,22.3,29.4,82,1004.1,40.5,Cloudy
Mysuru,2023-06-22,19.7,30.2,91,1000.1,47.2,Rainy
Mysuru,2023-06-23,19.0,29.0,92,1001.4,46.2,Rainy
Mysuru,2023-06-24,22.2,29.0,74,1006.2,37.7,Cloudy
Mysuru,2023-06-25,20.7,28.1,96,999.0,46.5,Rainy
Mysuru,2023-06-26,22.8,28.0,86,1004.3,42.1,Cloudy
Mysuru,2023-06-27,19.4,28.4,85,1000.5,46.0,Rainy
Mysuru,2023-06-28,23.0,28.0,93,1001.8,73.7,Stormy
Mysuru,2023-06-29,21.4,28.8,87,1001.2,46.4,Cloudy
Mysuru,2023-06-30,20.1,26.8,87,1001.5,39.8,Rainy
Mysuru,2023-07-01,21.9,28.2,98,1002.3,45.0,Rainy
Mysuru,2023-07-02,20.1,29.3,85,1003.7,36.9,Cloudy
Mysuru,2023-07-03,21.1,32.0,84,1008.2,41.3,Cloudy
Mysuru,2023-07-04,21.1,29.4,81,1005.6,39.2,Rainy
Mysuru,2023-07-05,19.9,27.3,86,1003.3,42.1,Cloudy
Mysuru,2023-07-06,20.2,29.5,85,1000.0,46.2,Cloudy
Mysuru,2023-07-07,20.5,29.2,84,1005.4,35.1,Cloudy
Mysuru,2023-07-08,20.6,29.0,82,1005.7,43.7,Cloudy
Mysuru,2023-07-09,20.3,29.2,91,1000.9,44.3,Rainy
Mysuru,2023-07-10,19.0,27.9,75,1005.0,39.5,Cloudy
Mysuru,2023-07-11,22.2,31.5,96,1006.3,42.2,Rainy
Mysuru,2023-07-12,23.1,29.3,91,1004.1,45.1,Rainy
Mysuru,2023-07-13,20.5,28.0,97,999.4,39.5,Rainy
Mysuru,2023-07-14,21.0,25.8,77,999.3,44.6,Cloudy
Mysuru,2023-07-15,20.3,26.6,86,1004.9,37.8,Cloudy
Mysuru,2023-07-16,21.1,28.2,93,1002.4,53.9,Stormy
Mysuru,2023-07-17,21.9,27.9,98,1003.6,62.5,Stormy
Mysuru,2023-07-18,22.0,27.8,96,1001.1,48.9,Rainy
Mysuru,2023-07-19,21.1,27.0,96,998.4,44.2,Rainy
Mysuru,2023-07-20,20.6,28.1,97,1004.6,56.2,Stormy
Mysuru,2023-07-21,18.7,28.2,89,1002.8,43.3,Rainy
Mysuru,2023-07-22,18.1,28.1,60,1004.9,45.2,Sunny
Mysuru,2023-07-23,22.2,29.1,94,1000.4,38.3,Rainy
Mysuru,2023-07-24,21.5,27.9,98,998.7,37.4,Rainy
Mysuru,2023-07-25,20.3,29.1,86,1006.7,40.3,Cloudy
Mysuru,2023-07-26,19.3,26.8,93,1002.3,60.5,Stormy
Mysuru,2023-07-27,20.0,27.0,87,1001.7,43.9,Rainy
Mysuru,2023-07-28,21.1,28.4,85,998.0,37.1,Rainy
Mysuru,2023-07-29,18.8,30.8,94,1001.8,54.8,Stormy
Mysuru,2023-07-30,21.8,31.2,91,1000.7,47.9,Rainy
Mysuru,2023-07-31,19.7,29.5,92,998.5,45.5,Rainy
Mysuru,2023-08-01,22.3,25.2,78,1005.4,37.0,Cloudy
Mysuru,2023-08-02,21.0,28.7,95,1005.4,40.6,Rainy
Mysuru,2023-08-03,20.0,26.7,90,1005.4,41.0,Cloudy
Mysuru,2023-08-04,20.3,28.8,96,998.8,44.1,Rainy
Mysuru,2023-08-05,21.7,29.9,98,1002.9,53.1,Stormy
Mysuru,2023-08-06,20.5,28.8,88,1002.8,42.9,Cloudy
Mysuru,2023-08-07,21.8,27.9,96,1002.2,66.8,Stormy
Mysuru,2023-08-08,20.6,27.6,81,1006.5,44.2,Cloudy
Mysuru,2023-08-09,19.7,27.6,91,1003.3,66.1,Stormy
Mysuru,2023-08-10,22.9,28.8,77,1004.6,42.2,Cloudy
Mysuru,2023-08-11,21.9,29.0,83,1006.8,37.0,Cloudy
Mysuru,2023-08-12,19.5,29.1,89,1007.4,38.4,Rainy
Mysuru,2023-08-13,21.1,25.6,96,1000.0,45.0,Rainy
Mysuru,2023-08-14,21.5,28.8,84,1005.0,38.1,Cloudy
Mysuru,2023-08-15,20.7,27.5,84,1000.0,39.6,Cloudy
Mysuru,2023-08-16,22.4,28.1,98,1006.6,41.1,Rainy
Mysuru,2023-08-17,19.4,29.9,88,1005.0,41.1,Cloudy
Mysuru,2023-08-18,22.1,27.5,79,1005.9,44.4,Cloudy
Mysuru,2023-08-19,19.7,29.4,84,1005.9,42.7,Cloudy
Mysuru,2023-08-20,20.2,27.7,93,1001.8,41.4,Rainy
Mysuru,2023-08-21,21.7,28.2,98,1002.2,46.8,Rainy
Mysuru,2023-08-22,21.3,29.2,93,1001.5,37.6,Rainy
Mysuru,2023-08-23,20.8,27.1,89,1001.7,47.0,Rainy
Mysuru,2023-08-24,22.0,28.1,98,1003.7,42.6,Rainy
Mysuru,2023-08-25,20.6,25.8,98,1001.1,46.0,Rainy
Mysuru,2023-08-26,20.5,30.6,85,1003.1,37.8,Cloudy
Mysuru,2023-08-27,18.5,27.6,81,1003.2,45.0,Cloudy
Mysuru,2023-08-28,20.8,29.3,88,1004.2,37.0,Cloudy
Mysuru,2023-08-29,19.1,27.2,98,1004.2,61.2,Stormy
Mysuru,2023-08-30,20.7,26.3,80,999.1,57.0,Foggy
Mysuru,2023-08-31,21.5,29.7,94,1001.6,45.8,Rainy
Mysuru,2023-09-01,22.0,28.0,89,1002.9,43.6,Cloudy
Mysuru,2023-09-02,21.6,26.0,78,1004.9,40.4,Cloudy
Mysuru,2023-09-03,20.9,28.2,80,1007.7,44.4,Cloudy
Mysuru,2023-09-04,20.1,27.7,98,997.0,44.8,Rainy
Mysuru,2023-09-05,21.1,30.9,94,1005.3,64.2,Stormy
Mysuru,2023-09-06,21.6,26.8,92,997.4,44.0,Rainy
Mysuru,2023-09-07,23.8,31.9,80,1001.4,61.8,Cloudy
Mysuru,2023-09-08,19.9,29.3,89,1002.6,41.2,Rainy
Mysuru,2023-09-09,21.9,28.9,94,1002.9,58.9,Stormy
Mysuru,2023-09-10,19.8,29.1,97,1004.8,57.2,Stormy
Mysuru,2023-09-11,17.3,29.4,87,1009.1,41.8,Cloudy
Mysuru,2023-09-12,21.8,25.5,85,1006.5,36.7,Cloudy
Mysuru,2023-09-13,22.3,26.7,95,997.5,40.6,Rainy
Mysuru,2023-09-14,19.9,28.3,98,1005.6,54.1,Stormy
Mysuru,2023-09-15,19.5,27.3,86,1003.5,44.6,Rainy
Mysuru,2023-09-16,22.6,28.5,98,1002.2,49.2,Rainy
Mysuru,2023-09-17,21.6,30.3,79,1004.8,44.9,Cloudy
Mysuru,2023-09-18,23.0,28.4,82,1001.1,39.7,Cloudy
Mysuru,2023-09-19,21.3,26.8,89,1005.1,40.4,Cloudy
Mysuru,2023-09-20,21.3,27.0,93,1003.7,43.7,Rainy
Mysuru,2023-09-21,19.3,30.1,91,1003.4,66.0,Stormy
Mysuru,2023-09-22,20.0,28.5,93,1006.2,66.5,Stormy
Mysuru,2023-09-23,20.7,26.5,98,1002.6,41.9,Rainy
Mysuru,2023-09-24,21.6,28.5,88,1004.1,35.4,Rainy
Mysuru,2023-09-25,21.5,28.2,86,999.9,42.2,Cloudy
Mysuru,2023-09-26,21.4,27.1,87,1011.4,42.7,Cloudy
Mysuru,2023-09-27,21.7,28.0,85,998.6,36.9,Rainy
Mysuru,2023-09-28,21.7,27.9,85,1009.8,46.7,Cloudy
Mysuru,2023-09-29,20.8,29.1,87,999.4,64.8,Stormy
Mysuru,2023-09-30,21.0,27.4,83,999.5,43.5,Cloudy
Mysuru,2023-10-01,18.7,30.8,46,1001.3,17.8,Sunny
Mysuru,2023-10-02,19.1,29.5,54,1006.9,24.4,Sunny
Mysuru,2023-10-03,20.7,28.5,58,1000.9,11.6,Sunny
Mysuru,2023-10-04,18.7,29.4,55,1004.9,12.6,Sunny
Mysuru,2023-10-05,19.8,29.3,63,1003.4,7.2,Cloudy
Mysuru,2023-10-06,18.1,28.5,58,1008.2,11.9,Cloudy
Mysuru,2023-10-07,19.0,30.0,45,1001.9,13.7,Sunny
Mysuru,2023-10-08,19.1,26.3,54,1009.3,17.6,Cloudy
Mysuru,2023-10-09,21.4,29.7,44,1002.2,16.2,Sunny
Mysuru,2023-10-10,18.6,26.7,44,1008.8,16.1,Sunny
Mysuru,2023-10-11,19.8,27.6,50,1005.7,12.9,Sunny
Mysuru,2023-10-12,19.7,28.2,57,1004.1,14.6,Cloudy
Mysuru,2023-10-13,19.7,27.9,75,1003.4,42.5,Stormy
Mysuru,2023-10-14,18.8,30.5,63,1008.3,16.0,Cloudy
Mysuru,2023-10-15,19.8,28.9,51,1003.6,11.8,Cloudy
Mysuru,2023-10-16,19.9,31.3,38,1004.0,12.7,Sunny
Mysuru,2023-10-17,20.7,30.1,65,1003.6,19.7,Cloudy
Mysuru,2023-10-18,21.5,29.5,50,1004.1,19.9,Sunny
Mysuru,2023-10-19,20.7,28.6,50,1004.8,14.5,Sunny
Mysuru,2023-10-20,19.2,26.7,50,1005.1,14.1,Sunny
Mysuru,2023-10-21,17.6,30.8,44,1006.3,11.4,Sunny
Mysuru,2023-10-22,20.7,28.3,66,1006.9,10.8,Cloudy
Mysuru,2023-10-23,20.2,26.5,49,1004.5,13.4,Sunny
Mysuru,2023-10-24,20.3,30.1,75,1003.5,44.2,Stormy
Mysuru,2023-10-25,19.7,26.9,43,1005.3,17.3,Sunny
Mysuru,2023-10-26,19.1,29.2,57,1006.3,24.5,Sunny
Mysuru,2023-10-27,18.8,30.3,49,1001.8,21.5,Sunny
Mysuru,2023-10-28,20.1,30.7,52,1004.4,22.5,Cloudy
Mysuru,2023-10-29,22.6,32.0,60,996.0,3.7,Sunny
Mysuru,2023-10-30,20.5,27.9,75,1003.7,38.3,Stormy
Mysuru,2023-10-31,21.7,29.2,46,1001.4,22.8,Sunny
Mysuru,2023-11-01,19.8,30.1,59,1004.3,14.1,Cloudy
Mysuru,2023-11-02,22.2,26.6,51,1007.7,6.9,Sunny
Mysuru,2023-11-03,20.4,28.4,46,1006.4,16.9,Sunny
Mysuru,2023-11-04,20.2,26.8,48,1005.6,17.2,Sunny
Mysuru,2023-11-05,18.3,28.2,51,1003.8,22.3,Sunny
Mysuru,2023-11-06,19.5,29.2,63,1006.6,18.5,Cloudy
Mysuru,2023-11-07,20.9,26.9,53,1006.2,17.1,Sunny
Mysuru,2023-11-08,19.9,29.5,64,1003.7,14.0,Cloudy
Mysuru,2023-11-09,21.8,23.3,47,1003.3,16.9,Sunny
Mysuru,2023-11-10,20.2,30.0,61,1001.7,19.6,Cloudy
Mysuru,2023-11-11,20.3,28.5,49,1007.0,24.4,Sunny
Mysuru,2023-11-12,19.5,27.4,60,1008.9,12.1,Cloudy
Mysuru,2023-11-13,19.2,28.1,47,1005.1,19.8,Sunny
Mysuru,2023-11-14,19.4,27.0,59,1001.8,16.2,Cloudy
Mysuru,2023-11-15,19.6,28.3,48,1007.1,20.4,Sunny
Mysuru,2023-11-16,20.6,28.6,52,1004.6,19.2,Cloudy
Mysuru,2023-11-17,20.3,28.2,51,1004.6,17.9,Sunny
Mysuru,2023-11-18,19.5,27.9,42,1002.2,12.0,Sunny
Mysuru,2023-11-19,19.2,29.2,46,1000.5,22.2,Sunny
Mysuru,2023-11-20,19.6,28.6,47,1001.9,11.9,Sunny
Mysuru,2023-11-21,19.7,27.7,49,1006.4,21.9,Sunny
Mysuru,2023-11-22,21.9,27.7,47,1002.5,11.5,Sunny
Mysuru,2023-11-23,21.4,25.7,67,1004.1,13.1,Windy
Mysuru,2023-11-24,17.9,27.2,55,1007.9,18.2,Sunny
Mysuru,2023-11-25,19.8,27.6,50,1007.1,15.0,Sunny
Mysuru,2023-11-26,20.2,29.4,55,1000.4,17.8,Sunny
Mysuru,2023-11-27,19.7,26.6,48,1006.7,13.3,Sunny
Mysuru,2023-11-28,20.6,26.6,48,1002.9,13.7,Sunny
Mysuru,2023-11-29,20.3,30.5,41,1002.1,20.2,Sunny
Mysuru,2023-11-30,21.2,31.7,53,1004.5,17.4,Sunny
Mysuru,2023-12-01,15.8,25.6,32,1005.6,14.6,Sunny
Mysuru,2023-12-02,12.8,27.0,37,1002.1,12.5,Sunny
Mysuru,2023-12-03,15.8,23.3,44,1003.9,9.1,Sunny
Mysuru,2023-12-04,15.5,22.8,35,1009.0,8.7,Sunny
Mysuru,2023-12-05,13.6,23.5,32,1008.4,12.2,Sunny
Mysuru,2023-12-06,13.6,25.8,41,1005.7,2.7,Sunny
Mysuru,2023-12-07,15.5,22.9,35,1007.7,14.8,Sunny
Mysuru,2023-12-08,13.1,23.8,33,1008.9,18.6,Sunny
Mysuru,2023-12-09,13.4,21.9,36,1002.1,13.9,Sunny
Mysuru,2023-12-10,14.2,22.4,31,1005.8,10.5,Sunny
Mysuru,2023-12-11,13.7,22.6,36,1005.5,10.8,Sunny
Mysuru,2023-12-12,11.2,23.7,44,1004.4,12.8,Sunny
Mysuru,2023-12-13,13.8,21.4,30,1002.4,15.8,Sunny
Mysuru,2023-12-14,12.0,21.1,36,1007.5,16.4,Sunny
Mysuru,2023-12-15,14.2,25.6,35,1006.7,12.1,Sunny
Mysuru,2023-12-16,14.9,25.1,40,1010.4,14.3,Sunny
Mysuru,2023-12-17,14.7,24.9,32,1006.7,10.3,Sunny
Mysuru,2023-12-18,18.9,29.2,31,993.0,20.0,Sunny
Mysuru,2023-12-19,14.0,22.8,40,1005.0,16.9,Sunny
Mysuru,2023-12-20,15.1,22.2,36,1004.7,14.6,Sunny
Mysuru,2023-12-21,14.2,23.9,38,1002.3,16.8,Sunny
Mysuru,2023-12-22,15.2,25.7,53,997.8,10.6,Sunny
Mysuru,2023-12-23,14.9,23.3,34,1007.4,10.5,Sunny
Mysuru,2023-12-24,13.2,24.6,32,1003.5,13.7,Sunny
Mysuru,2023-12-25,15.4,24.6,31,1003.5,24.9,Sunny
Mysuru,2023-12-26,16.0,24.9,35,1005.4,14.5,Sunny
Mysuru,2023-12-27,15.7,25.1,38,1006.1,16.6,Sunny
Mysuru,2023-12-28,15.5,23.4,25,1006.7,19.0,Sunny
Mysuru,2023-12-29,16.4,22.6,39,1007.8,16.3,Sunny
Mysuru,2023-12-30,13.8,25.6,37,1003.4,12.3,Sunny
Mysuru,2023-12-31,15.0,21.7,27,1008.7,15.3,Sunny
Mysuru,2024-01-01,14.0,24.6,31,1005.3,17.9,Sunny
Mysuru,2024-01-02,16.1,23.8,40,1010.0,13.1,Sunny
Mysuru,2024-01-03,14.4,26.8,35,1006.4,10.6,Sunny
Mysuru,2024-01-04,14.9,26.6,36,1003.3,15.1,Cloudy
Mysuru,2024-01-05,15.9,24.0,37,1008.4,9.1,Sunny
Mysuru,2024-01-06,17.0,21.3,32,1010.4,11.4,Sunny
Mysuru,2024-01-07,13.8,20.7,34,1008.0,11.6,Sunny
Mysuru,2024-01-08,14.9,19.8,35,1004.4,17.3,Sunny
Mysuru,2024-01-09,14.6,23.6,35,1005.4,10.4,Sunny
Mysuru,2024-01-10,16.8,22.5,34,1004.7,11.3,Sunny
Mysuru,2024-01-11,15.6,24.8,45,1006.2,14.1,Sunny
Mysuru,2024-01-12,14.3,22.4,36,1003.5,14.5,Sunny
Mysuru,2024-01-13,14.7,20.9,33,1004.1,10.8,Sunny
Mysuru,2024-01-14,11.9,23.2,33,998.8,14.7,Sunny
Mysuru,2024-01-15,15.4,24.1,34,1005.9,14.0,Sunny
Mysuru,2024-01-16,12.6,23.8,37,1005.8,20.1,Sunny
Mysuru,2024-01-17,13.3,21.0,34,1002.1,10.3,Sunny
Mysuru,2024-01-18,14.3,22.2,40,1004.9,13.7,Sunny
Mysuru,2024-01-19,15.1,25.3,34,1000.3,9.1,Sunny
Mysuru,2024-01-20,15.1,21.1,31,1006.0,8.3,Sunny
Mysuru,2024-01-21,14.8,23.9,37,1003.8,15.6,Sunny
Mysuru,2024-01-22,16.1,26.1,31,1005.2,15.9,Sunny
Mysuru,2024-01-23,16.3,21.9,29,1001.8,17.9,Sunny
Mysuru,2024-01-24,15.0,24.7,30,1003.2,13.6,Sunny
Mysuru,2024-01-25,13.4,23.4,27,1001.2,18.6,Sunny
Mysuru,2024-01-26,18.2,29.8,33,1010.2,12.8,Sunny
Mysuru,2024-01-27,14.2,23.9,26,1007.2,15.3,Sunny
Mysuru,2024-01-28,14.6,23.1,36,1005.2,13.7,Sunny
Mysuru,2024-01-29,13.5,24.4,35,1008.9,20.0,Sunny
Mysuru,2024-01-30,13.5,25.3,30,1003.5,19.5,Sunny
Mysuru,2024-01-31,15.0,23.8,33,999.3,15.5,Sunny
Mysuru,2024-02-01,13.2,24.3,31,1004.4,20.5,Sunny
Mysuru,2024-02-02,12.5,21.7,32,1008.9,14.3,Sunny
Mysuru,2024-02-03,15.1,22.3,44,1005.6,19.0,Sunny
Mysuru,2024-02-04,13.9,21.8,42,1009.5,22.0,Sunny
Mysuru,2024-02-05,14.3,23.1,35,1000.3,12.7,Sunny
Mysuru,2024-02-06,15.7,24.7,37,1004.7,16.1,Sunny
Mysuru,2024-02-07,15.2,23.9,42,1009.0,13.3,Foggy
Mysuru,2024-02-08,16.3,22.5,33,1002.5,18.8,Sunny
Mysuru,2024-02-09,15.3,25.0,30,1005.9,17.6,Sunny
Mysuru,2024-02-10,15.7,21.8,43,1005.6,17.8,Sunny
Mysuru,2024-02-11,14.6,23.5,40,1004.2,11.2,Sunny
Mysuru,2024-02-12,16.1,23.7,42,1008.1,11.0,Foggy
Mysuru,2024-02-13,13.7,21.9,43,1007.5,14.5,Sunny
Mysuru,2024-02-14,14.8,24.0,38,1007.4,15.8,Sunny
Mysuru,2024-02-15,15.7,23.3,35,1003.0,17.0,Sunny
Mysuru,2024-02-16,12.3,24.8,50,1004.8,10.1,Sunny
Mysuru,2024-02-17,17.8,24.7,35,1004.5,8.4,Sunny
Mysuru,2024-02-18,14.8,25.5,41,1002.9,7.9,Sunny
Mysuru,2024-02-19,12.8,21.5,40,1004.9,14.3,Sunny
Mysuru,2024-02-20,16.2,23.8,32,1007.7,20.6,Sunny
Mysuru,2024-02-21,13.9,25.8,42,1005.6,13.4,Sunny
Mysuru,2024-02-22,16.3,23.0,43,1004.5,17.1,Sunny
Mysuru,2024-02-23,13.5,24.8,38,1006.6,11.3,Sunny
Mysuru,2024-02-24,16.2,21.9,35,1002.3,12.9,Sunny
Mysuru,2024-02-25,12.0,26.1,36,1005.2,16.1,Sunny
Mysuru,2024-02-26,10.8,23.2,38,1005.1,12.2,Sunny
Mysuru,2024-02-27,16.5,25.8,29,1004.3,16.1,Sunny
Mysuru,2024-02-28,13.5,25.5,33,1010.3,4.8,Sunny
Mysuru,2024-02-29,15.7,23.5,32,1004.8,14.4,Sunny
Mysuru,2024-03-01,23.7,35.3,38,1003.7,20.1,Sunny
Mysuru,2024-03-02,24.1,34.3,36,1007.6,14.6,Sunny
Mysuru,2024-03-03,23.5,32.8,28,1005.1,19.7,Sunny
Mysuru,2024-03-04,23.2,32.6,25,1007.0,18.3,Sunny
Mysuru,2024-03-05,26.5,32.7,42,1005.6,16.2,Windy
